File Name: not saved
Channel 1: 'IndexForce', 14810 values, raw ADC, no filters.
Channel 2: 'ThumbForce', 14810 values, raw ADC, no filters.
Channel 3: 'dial', 14810 values, raw ADC, no filters.
Channel 4: 'FDI_EMG', 14810 values, raw ADC, no filters.
Channel 5: 'APB_EMG', 14810 values, raw ADC, no filters.
Channel 6: 'EMG EIP', 14810 values, raw ADC, no filters.
Channel 7: 'EMG 7', 14810 values, raw ADC, no filters.

-809	-924	209	23	22	-17	10
-810	-923	209	63	51	27	12
-810	-924	209	56	45	47	15
-810	-923	209	24	51	39	28
-810	-924	209	19	38	22	31
-810	-924	209	23	7	5	-22
-809	-924	209	16	-57	9	-37
-809	-923	209	6	-53	2	-36
-810	-923	209	14	38	12	-13
-810	-923	209	-5	53	0	-3
-810	-923	209	26	10	11	4
-809	-924	209	43	11	7	21
-809	-924	209	-8	30	1	-6
-810	-923	209	4	19	26	19
-810	-923	209	19	-3	12	20
-810	-924	209	9	-12	-2	3
-810	-923	209	-27	-18	43	49
-809	-923	209	-30	22	52	41
-810	-923	209	-8	74	31	25
-810	-924	209	-11	68	40	42
-809	-924	209	1	44	35	-8
-810	-924	209	-29	-39	-4	-60
-810	-923	209	-40	-116	-15	-16
-810	-923	209	21	-6	1	-26
-810	-923	209	-6	53	10	-54
-809	-924	209	-41	-6	34	7
-809	-924	209	5	34	20	19
-810	-923	209	-9	15	26	0
-810	-923	209	31	22	29	-3
-810	-924	209	51	37	10	-19
-809	-924	209	20	27	-20	-8
-809	-924	209	49	50	5	17
-810	-924	209	10	20	29	71
-810	-923	209	10	31	2	81
-810	-924	209	27	24	39	63
-810	-924	209	4	29	21	0
-809	-924	209	4	32	-9	-95
-810	-924	209	-28	19	5	-39
-810	-923	209	10	27	40	19
-809	-924	209	11	21	39	15
-810	-924	209	-44	14	28	37
-810	-921	209	-26	14	22	14
-809	-924	209	-15	17	-7	-23
-810	-923	209	12	16	24	20
-810	-924	209	8	18	7	52
-810	-923	209	4	22	2	36
-809	-924	209	-5	21	19	36
-810	-924	209	-35	14	23	34
-809	-923	209	17	23	49	78
-810	-923	209	18	18	48	39
-810	-924	209	-11	2	12	-46
-810	-923	209	-9	-6	-19	-28
-809	-923	209	-14	-14	0	2
-810	-924	209	-7	14	30	41
-809	-924	209	-24	53	30	47
-809	-923	209	5	59	14	20
-810	-924	209	68	52	14	-14
-809	-924	209	54	49	30	-11
-810	-923	209	25	25	23	4
-810	-924	209	-15	-49	11	-37
-810	-923	209	-9	-53	3	-37
-810	-923	209	2	-8	4	-22
-810	-923	209	-27	-4	0	-20
-810	-923	209	8	51	-7	-10
-810	-923	209	24	28	15	13
-810	-924	209	5	-14	17	15
-810	-924	209	11	29	28	19
-810	-924	209	14	6	26	24
-809	-924	209	14	29	21	28
-810	-923	209	18	36	31	46
-809	-923	209	27	34	2	6
-810	-924	209	45	43	30	9
-810	-923	209	49	4	39	21
-809	-924	209	50	-37	14	-24
-810	-923	209	70	-22	25	3
-809	-923	209	53	44	27	35
-809	-923	209	10	50	15	29
-810	-923	209	-40	64	2	8
-809	-924	209	-31	69	10	-1
-810	-923	209	-32	14	10	26
-809	-924	209	-37	-86	22	21
-810	-923	209	10	-20	31	-16
-809	-923	209	22	37	52	-20
-810	-923	209	25	12	46	-31
-810	-923	209	2	73	-10	-45
-810	-923	209	-1	64	17	68
-809	-924	209	-6	31	21	143
-810	-924	209	-48	-68	24	79
-810	-923	209	-41	-57	16	17
-810	-924	209	3	39	2	-23
-810	-925	209	10	46	-3	-17
-810	-923	209	-16	13	2	12
-809	-924	209	14	17	32	34
-810	-923	209	1	20	12	57
-810	-924	209	-9	14	24	52
-809	-924	209	-14	-8	12	-1
-809	-924	209	-12	2	10	-94
-810	-924	209	3	31	9	-148
-809	-923	209	0	10	20	-89
-809	-923	209	5	1	39	25
-810	-924	209	-18	-5	23	101
-809	-924	209	5	34	21	96
-809	-924	209	23	11	17	45
-810	-923	209	39	-3	43	9
-809	-924	209	37	-9	12	-63
-810	-923	209	33	28	-4	-69
-809	-924	209	33	80	6	-38
-811	-924	209	15	18	7	-32
-809	-924	209	28	-2	5	-7
-810	-924	209	-13	25	17	13
