File Name: not saved
Channel 1: 'IndexForce', 14790 values, raw ADC, no filters.
Channel 2: 'ThumbForce', 14790 values, raw ADC, no filters.
Channel 3: 'dial', 14790 values, raw ADC, no filters.
Channel 4: 'FDI_EMG', 14790 values, raw ADC, no filters.
Channel 5: 'APB_EMG', 14790 values, raw ADC, no filters.
Channel 6: 'EMG EIP', 14790 values, raw ADC, no filters.
Channel 7: 'EMG 7', 14790 values, raw ADC, no filters.

-49	-53	-712	157	13	71	171
-49	-53	-712	194	35	85	57
-48	-52	-712	69	-63	112	41
-49	-52	-713	-2	-261	46	-22
-49	-53	-712	195	-168	0	-54
-48	-53	-713	213	215	-11	-87
-48	-52	-713	-16	187	4	-15
-48	-52	-712	-142	21	24	35
-49	-52	-713	-166	29	17	21
-49	-53	-712	-54	224	25	67
-48	-52	-712	39	210	11	10
-48	-52	-713	-16	-182	-33	-80
-49	-52	-712	-36	-239	-37	-121
-48	-52	-712	49	-14	-20	-86
-49	-53	-712	235	63	-7	-11
-49	-52	-712	319	-8	0	51
-49	-53	-713	103	49	-13	-50
-48	-53	-713	-49	21	-18	-211
-49	-53	-712	-117	33	12	-188
-48	-52	-712	-188	58	44	-44
-49	-52	-712	-168	-10	50	119
-47	-52	-712	-59	-8	10	87
-48	-52	-713	180	-64	-41	-26
-48	-52	-712	155	2	-32	-28
-48	-52	-713	32	92	21	81
-49	-52	-712	52	68	35	218
-49	-52	-713	-18	36	36	180
-49	-52	-712	-165	38	95	143
-49	-52	-712	-438	-43	121	122
-49	-53	-712	-245	46	84	18
-49	-52	-712	148	193	43	15
-48	-53	-713	9	2	12	19
-48	-53	-713	-38	10	-1	-14
-48	-53	-712	6	37	11	5
-49	-55	-712	21	-36	-1	-8
-49	-52	-712	80	-36	-26	-20
-49	-52	-713	37	-81	-25	-3
-48	-52	-712	52	28	-25	-42
-47	-52	-713	71	36	-34	-124
-49	-52	-713	65	21	-18	-98
-49	-52	-713	39	36	15	52
-45	-52	-712	49	17	18	136
-46	-52	-713	63	39	26	239
-49	-52	-713	34	12	53	191
-49	-53	-713	37	10	40	-49
-49	-52	-712	65	-13	16	-176
-48	-52	-712	192	15	9	-135
-48	-52	-713	408	52	12	-48
-48	-53	-712	340	38	16	-9
-49	-55	-713	54	43	35	18
-49	-55	-712	-105	0	55	-61
-48	-53	-712	-251	-17	19	-87
-49	-53	-712	-316	28	-15	-78
-49	-52	-712	-343	19	4	-127
-48	-52	-712	-178	19	-3	-183
-49	-52	-712	98	43	-7	-225
-45	-52	-712	132	34	12	-97
-47	-52	-712	43	-9	-3	142
-49	-52	-712	-135	-84	-24	241
-49	-52	-712	-42	-32	-10	100
-49	-53	-713	111	21	34	82
-49	-52	-712	42	-5	68	158
-49	-53	-712	77	30	101	161
-48	-52	-713	55	45	102	118
-48	-53	-712	31	34	30	5
-45	-52	-712	-44	31	1	-6
-49	-53	-713	-86	37	16	31
-49	-53	-712	-25	28	0	113
-46	-52	-712	-18	10	10	174
-48	-52	-713	66	-6	8	89
-48	-52	-713	117	-34	13	35
-49	-52	-712	144	-53	6	20
-48	-52	-712	203	-56	-7	-40
-48	-52	-712	192	-97	-14	-152
-49	-52	-712	121	-87	-16	-123
-49	-52	-712	15	108	9	-15
-49	-53	-712	-48	246	34	22
-49	-52	-713	-24	161	58	95
-48	-52	-712	-10	127	38	8
-49	-53	-713	-2	196	10	-36
-48	-52	-713	36	179	24	22
-49	-53	-712	4	117	26	-43
-49	-53	-713	-8	226	10	-104
-49	-52	-713	7	280	-7	-96
-48	-53	-712	-24	-28	2	-10
-49	-52	-713	-57	-401	3	20
-49	-52	-713	-50	-496	-11	-11
-49	-53	-712	-3	-38	5	4
-49	-52	-712	20	47	48	113
-48	-52	-712	-2	-125	97	259
-49	-52	-712	-27	9	49	103
-48	-52	-713	-4	-57	-4	-88
-48	-52	-712	28	11	-13	-118
-49	-52	-712	12	-32	-39	-170
-49	-52	-712	23	-11	-2	4
-48	-53	-712	87	43	52	116
-48	-52	-713	88	1	30	-3
-49	-53	-713	48	67	-29	-90
-49	-53	-713	-12	25	-32	-141
-48	-52	-713	-69	48	-9	-62
-48	-53	-712	-80	30	19	58
-49	-53	-712	-95	41	-18	-41
-49	-53	-713	-53	45	-53	-151
-49	-52	-712	25	38	-9	83
-49	-52	-712	10	44	48	364
-49	-52	-713	-31	18	40	258
-49	-52	-712	-54	42	0	-65
-49	-55	-712	-166	33	27	-86
-49	-52	-712	-108	43	25	-38
-49	-52	-712	45	30	63	-72
-49	-53	-712	61	18	119	-50
-48	-52	-713	146	29	114	-108
-48	-52	-713	174	34	69	-118
-49	-53	-713	137	41	44	-22
-48	-53	-712	108	27	33	67
-48	-53	-713	53	18	-11	-32
-49	-52	-713	32	0	-2	-11
-49	-55	-712	-15	-6	20	91
-49	-52	-712	-5	2	2	101
-49	-52	-712	63	25	-20	80
-49	-52	-713	97	36	-48	-63
-49	-53	-713	168	67	-55	-87
-48	-52	-713	275	93	15	139
-49	-52	-712	458	43	47	148
-48	-52	-712	420	3	-23	-131
-49	-52	-712	52	-14	-24	-92
-48	-52	-712	-69	-49	-19	-13
-49	-53	-712	-183	-40	29	54
-49	-52	-713	-409	33	57	184
-48	-53	-712	-636	11	43	229
-48	-53	-713	-616	-10	54	137
-49	-53	-712	-129	-2	12	-35
-49	-53	-713	-86	-34	60	52
-49	-53	-713	-309	15	72	26
-49	-53	-712	-195	41	30	-49
-49	-53	-712	-5	65	-3	-101
-48	-53	-712	147	67	-27	-173
-49	-52	-712	211	63	-32	-144
-48	-52	-713	312	185	-28	-60
-49	-52	-712	304	122	-1	39
-49	-53	-712	189	-87	18	72
-49	-52	-713	128	15	28	69
-48	-52	-712	35	191	4	33
-48	-52	-713	20	166	20	99
-49	-52	-712	5	31	18	52
-49	-53	-712	-83	-309	29	45
-49	-53	-713	5	-296	52	42
-49	-53	-713	53	-219	16	-65
-49	-52	-712	27	-318	-4	-29
-49	-53	-713	30	66	0	-72
-49	-52	-712	12	122	-5	-117
-49	-52	-713	54	48	-6	-88
-49	-53	-712	43	96	15	2
-48	-53	-712	33	33	1	-68
-49	-52	-712	33	84	-8	-184
-48	-52	-712	31	28	16	-7
-49	-52	-713	-15	46	70	289
-48	-52	-712	-52	21	75	372
-48	-52	-712	-4	28	26	133
-49	-52	-712	32	54	5	-72
-48	-52	-712	78	49	28	-54
-48	-53	-713	54	67	35	9
-49	-53	-712	-16	35	-21	-65
-49	-52	-712	-162	56	-34	-56
-49	-52	-712	-318	25	-6	-15
-48	-53	-712	-201	26	72	115
-49	-53	-712	-35	11	107	160
-48	-52	-713	-2	8	12	-4
-49	-55	-712	110	30	22	58
-49	-53	-713	242	52	35	32
-49	-52	-713	406	87	-5	-95
-48	-52	-713	469	70	-19	-159
-49	-53	-713	345	56	-20	-107
-48	-52	-712	277	-29	-22	-37
-48	-52	-712	335	-68	-28	-41
-49	-53	-712	339	-1	-18	-65
-49	-52	-713	93	36	1	-55
-49	-52	-713	-46	6	44	55
-49	-52	-712	-266	6	31	33
-49	-53	-712	-512	21	1	-42
-49	-53	-711	-696	31	-9	-151
-48	-53	-712	-407	55	29	-41
-49	-53	-712	52	45	96	188
-49	-53	-712	-44	41	28	77
-49	-53	-713	24	28	-18	-79
-48	-53	-713	-85	-2	16	-156
-49	-52	-712	-79	-8	16	-161
-49	-52	-713	43	-42	22	4
